Name,Process,Time
Total Time,System,777
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,32
OneNote,onenoteim.exe,352
Visual Studio,devenv.exe,92
LOL,LeagueClient.exe,0
MHW,gg,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,75
Chrome,chrome.exe,700
