Name,Process,Time
Total Time,System,653
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,71
OneNote,onenoteim.exe,534
Visual Studio,devenv.exe,542
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,633
