Name,Process,Time
Total Time,System,818
Word,WINWORD.EXE,637
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,724
Visual Studio,devenv.exe,8
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,785
