Name,Process,Time
Total Time,System,1433
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,165
Visual Studio,devenv.exe,698
Minecraft,MinecraftLauncher.exe,575
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,870
