Name,Process,Time
Total Time,System,611
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,18
Visual Studio,devenv.exe,1
Minecraft,MinecraftLauncher.exe,186
MHW,MonsterHunterWorld.exe,93
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,483
