Name,Process,Time
Total Time,System,1172
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,53
Visual Studio,devenv.exe,16
Minecraft,MinecraftLauncher.exe,319
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,869
