Name,Process,Time
Total Time,System,913
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,447
Visual Studio,devenv.exe,0
LOL,LeagueClient.exe,0
MHW,gg,0
Sekiro,sekiro.exe,195
Overwatch,Overwatch.exe,97
Chrome,chrome.exe,735
