Name,Process,Time
Total Time,System,841
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,56
OneNote,onenoteim.exe,237
Visual Studio,devenv.exe,0
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,160
Chrome,chrome.exe,498
