Name,Process,Time
Total Time,System,870
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,199
OneNote,onenoteim.exe,0
Visual Studio,devenv.exe,114
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,500
