Name,Process,Time
Total Time,System,761
Word,WINWORD.EXE,80
PowerPoint,POWERPNT.EXE,38
OneNote,onenoteim.exe,0
Overwatch,Overwatch.exe,0
Visual Studio,devenv.exe,9
Chrome,chrome.exe,316
