Name,Process,Time
Total Time,System,872
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,406
Visual Studio,devenv.exe,0
LOL,LeagueClient.exe,0
MHW,gg,0
Sekiro,sekiro.exe,94
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,650
