Name,Process,Time
Total Time,System,647
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,565
Visual Studio,devenv.exe,0
Minecraft,MinecraftLauncher.exe,20
MHW,MonsterHunterWorld.exe,115
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,492
