Name,Process,Time
Total Time,System,830
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,2
OneNote,onenoteim.exe,186
Visual Studio,devenv.exe,1
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,435
Chrome,chrome.exe,777
