Name,Process,Time
Total Time,System,1434
Word,WINWORD.EXE,1188
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,975
Visual Studio,devenv.exe,1
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,1434
