Name,Process,Time
Total Time,System,1132
Word,WINWORD.EXE,505
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,1132
Visual Studio,devenv.exe,0
Minecraft,MinecraftLauncher.exe,0
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,1132
