Name,Process,Time
Total Time,System,915
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,0
OneNote,onenoteim.exe,30
Visual Studio,devenv.exe,31
Minecraft,MinecraftLauncher.exe,257
MHW,MonsterHunterWorld.exe,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,0
Chrome,chrome.exe,735
