Name,Process,Time
Total Time,System,782
Word,WINWORD.EXE,0
PowerPoint,POWERPNT.EXE,65
OneNote,onenoteim.exe,255
Visual Studio,devenv.exe,3
LOL,LeagueClient.exe,0
MHW,gg,0
Sekiro,sekiro.exe,0
Overwatch,Overwatch.exe,50
Chrome,chrome.exe,689
